state_name,state_id,city,zip
New York,NY,Floral Park,11001
New York,NY,Elmont,11003
New York,NY,Glen Oaks,11004
New York,NY,Floral Park,11005
New York,NY,Franklin Square,11010
New York,NY,Great Neck,11020
New York,NY,Great Neck,11021
New York,NY,Great Neck,11023
New York,NY,Great Neck,11024
New York,NY,Manhasset,11030
New York,NY,New Hyde Park,11040
New York,NY,New Hyde Park,11042
New York,NY,Port Washington,11050
New York,NY,Inwood,11096
New York,NY,Long Island City,11101
New York,NY,Astoria,11102
New York,NY,Astoria,11103
New York,NY,Sunnyside,11104
New York,NY,Astoria,11105
New York,NY,Astoria,11106
New York,NY,Long Island City,11109
New York,NY,Brooklyn,11201
New York,NY,Brooklyn,11203
New York,NY,Brooklyn,11204
New York,NY,Brooklyn,11205
New York,NY,Brooklyn,11206
New York,NY,Brooklyn,11207
New York,NY,Brooklyn,11208
New York,NY,Brooklyn,11209
New York,NY,Brooklyn,11210
New York,NY,Brooklyn,11211
New York,NY,Brooklyn,11212
New York,NY,Brooklyn,11213
New York,NY,Brooklyn,11214
New York,NY,Brooklyn,11215
New York,NY,Brooklyn,11216
New York,NY,Brooklyn,11217
New York,NY,Brooklyn,11218
New York,NY,Brooklyn,11219
New York,NY,Brooklyn,11220
New York,NY,Brooklyn,11221
New York,NY,Brooklyn,11222
New York,NY,Brooklyn,11223
New York,NY,Brooklyn,11224
New York,NY,Brooklyn,11225
New York,NY,Brooklyn,11226
New York,NY,Brooklyn,11228
New York,NY,Brooklyn,11229
New York,NY,Brooklyn,11230
New York,NY,Brooklyn,11231
New York,NY,Brooklyn,11232
New York,NY,Brooklyn,11233
New York,NY,Brooklyn,11234
New York,NY,Brooklyn,11235
New York,NY,Brooklyn,11236
New York,NY,Brooklyn,11237
New York,NY,Brooklyn,11238
New York,NY,Brooklyn,11239
New York,NY,Flushing,11351
New York,NY,Flushing,11354
New York,NY,Flushing,11355
New York,NY,College Point,11356
New York,NY,Whitestone,11357
New York,NY,Flushing,11358
New York,NY,Bayside,11359
New York,NY,Bayside,11360
New York,NY,Bayside,11361
New York,NY,Little Neck,11362
New York,NY,Little Neck,11363
New York,NY,Oakland Gardens,11364
New York,NY,Fresh Meadows,11365
New York,NY,Fresh Meadows,11366
New York,NY,Flushing,11367
New York,NY,Corona,11368
New York,NY,East Elmhurst,11369
New York,NY,East Elmhurst,11370
New York,NY,Flushing,11371
New York,NY,Jackson Heights,11372
New York,NY,Elmhurst,11373
New York,NY,Rego Park,11374
New York,NY,Forest Hills,11375
New York,NY,Woodside,11377
New York,NY,Maspeth,11378
New York,NY,Middle Village,11379
New York,NY,Ridgewood,11385
New York,NY,Cambria Heights,11411
New York,NY,Saint Albans,11412
New York,NY,Springfield Gardens,11413
New York,NY,Howard Beach,11414
New York,NY,Kew Gardens,11415
New York,NY,Ozone Park,11416
New York,NY,Ozone Park,11417
New York,NY,Richmond Hill,11418
New York,NY,South Richmond Hill,11419
New York,NY,South Ozone Park,11420
New York,NY,Woodhaven,11421
New York,NY,Rosedale,11422
New York,NY,Hollis,11423
New York,NY,Jamaica,11424
New York,NY,Jamaica,11425
New York,NY,Bellerose,11426
New York,NY,Queens Village,11427
New York,NY,Queens Village,11428
New York,NY,Queens Village,11429
New York,NY,Jamaica,11430
New York,NY,Jamaica,11432
New York,NY,Jamaica,11433
New York,NY,Jamaica,11434
New York,NY,Jamaica,11435
New York,NY,Jamaica,11436
New York,NY,Jamaica,11451
New York,NY,Mineola,11501
New York,NY,Albertson,11507
New York,NY,Atlantic Beach,11509
New York,NY,Baldwin,11510
New York,NY,Carle Place,11514
New York,NY,Cedarhurst,11516
New York,NY,East Rockaway,11518
New York,NY,Freeport,11520
New York,NY,Garden City,11530
New York,NY,Glen Cove,11542
New York,NY,Glen Head,11545
New York,NY,Glenwood Landing,11547
New York,NY,Greenvale,11548
New York,NY,Hempstead,11549
New York,NY,Hempstead,11550
New York,NY,West Hempstead,11552
New York,NY,Uniondale,11553
New York,NY,East Meadow,11554
New York,NY,Uniondale,11556
New York,NY,Hewlett,11557
New York,NY,Island Park,11558
New York,NY,Lawrence,11559
New York,NY,Locust Valley,11560
New York,NY,Long Beach,11561
New York,NY,Lynbrook,11563
New York,NY,Malverne,11565
New York,NY,Merrick,11566
New York,NY,Old Westbury,11568
New York,NY,Point Lookout,11569
New York,NY,Rockville Centre,11570
New York,NY,Oceanside,11572
New York,NY,Roosevelt,11575
New York,NY,Roslyn,11576
New York,NY,Roslyn Heights,11577
New York,NY,Sea Cliff,11579
New York,NY,Valley Stream,11580
New York,NY,Valley Stream,11581
New York,NY,Westbury,11590
New York,NY,Williston Park,11596
New York,NY,Woodmere,11598
New York,NY,Far Rockaway,11691
New York,NY,Arverne,11692
New York,NY,Far Rockaway,11693
New York,NY,Rockaway Park,11694
New York,NY,Breezy Point,11697
New York,NY,Amityville,11701
New York,NY,Babylon,11702
New York,NY,North Babylon,11703
New York,NY,West Babylon,11704
New York,NY,Bayport,11705
New York,NY,Bay Shore,11706
New York,NY,Bayville,11709
New York,NY,Bellmore,11710
New York,NY,Bellport,11713
New York,NY,Bethpage,11714
New York,NY,Blue Point,11715
New York,NY,Bohemia,11716
New York,NY,Brentwood,11717
New York,NY,Brightwaters,11718
New York,NY,Brookhaven,11719
New York,NY,Centereach,11720
New York,NY,Centerport,11721
New York,NY,Central Islip,11722
New York,NY,Cold Spring Harbor,11724
New York,NY,Commack,11725
New York,NY,Copiague,11726
New York,NY,Coram,11727
New York,NY,Deer Park,11729
New York,NY,East Islip,11730
New York,NY,East Northport,11731
New York,NY,East Norwich,11732
New York,NY,East Setauket,11733
New York,NY,Farmingdale,11735
New York,NY,Farmingville,11738
New York,NY,Great River,11739
New York,NY,Greenlawn,11740
New York,NY,Holbrook,11741
New York,NY,Holtsville,11742
New York,NY,Huntington,11743
New York,NY,Huntington Station,11746
New York,NY,Melville,11747
New York,NY,Islandia,11749
New York,NY,Islip,11751
New York,NY,Islip Terrace,11752
New York,NY,Jericho,11753
New York,NY,Kings Park,11754
New York,NY,Lake Grove,11755
New York,NY,Levittown,11756
New York,NY,Lindenhurst,11757
New York,NY,Massapequa,11758
New York,NY,Massapequa Park,11762
New York,NY,Medford,11763
New York,NY,Miller Place,11764
New York,NY,Mill Neck,11765
New York,NY,Mount Sinai,11766
New York,NY,Nesconset,11767
New York,NY,Northport,11768
New York,NY,Oakdale,11769
New York,NY,Ocean Beach,11770
New York,NY,Oyster Bay,11771
New York,NY,Patchogue,11772
New York,NY,Port Jefferson Station,11776
New York,NY,Port Jefferson,11777
New York,NY,Rocky Point,11778
New York,NY,Ronkonkoma,11779
New York,NY,Saint James,11780
New York,NY,Sayville,11782
New York,NY,Seaford,11783
New York,NY,Selden,11784
New York,NY,Shoreham,11786
New York,NY,Smithtown,11787
New York,NY,Hauppauge,11788
New York,NY,Sound Beach,11789
New York,NY,Stony Brook,11790
New York,NY,Syosset,11791
New York,NY,Wading River,11792
New York,NY,Wantagh,11793
New York,NY,Stony Brook,11794
New York,NY,West Islip,11795
New York,NY,West Sayville,11796
New York,NY,Woodbury,11797
New York,NY,Wyandanch,11798
New York,NY,Hicksville,11801
New York,NY,Plainview,11803
New York,NY,Old Bethpage,11804
New York,NY,Riverhead,11901
New York,NY,Amagansett,11930
New York,NY,Aquebogue,11931
New York,NY,Bridgehampton,11932
New York,NY,Calverton,11933
New York,NY,Center Moriches,11934
New York,NY,Cutchogue,11935
New York,NY,East Hampton,11937
New York,NY,East Marion,11939
New York,NY,East Moriches,11940
New York,NY,Eastport,11941
New York,NY,East Quogue,11942
New York,NY,Greenport,11944
New York,NY,Hampton Bays,11946
New York,NY,Jamesport,11947
New York,NY,Laurel,11948
New York,NY,Manorville,11949
New York,NY,Mastic,11950
New York,NY,Mastic Beach,11951
New York,NY,Mattituck,11952
New York,NY,Middle Island,11953
New York,NY,Montauk,11954
New York,NY,Moriches,11955
New York,NY,New Suffolk,11956
New York,NY,Orient,11957
New York,NY,Peconic,11958
New York,NY,Quogue,11959
New York,NY,Remsenburg,11960
New York,NY,Ridge,11961
New York,NY,Sagaponack,11962
New York,NY,Sag Harbor,11963
New York,NY,Shelter Island,11964
New York,NY,Shelter Island Heights,11965
New York,NY,Shirley,11967
New York,NY,Southampton,11968
New York,NY,South Jamesport,11970
New York,NY,Southold,11971
New York,NY,Speonk,11972
New York,NY,Upton,11973
New York,NY,Wainscott,11975
New York,NY,Water Mill,11976
New York,NY,Westhampton,11977
New York,NY,Westhampton Beach,11978
New York,NY,Yaphank,11980
New York,NY,Alcove,12007
New York,NY,Alplaus,12008
New York,NY,Altamont,12009
New York,NY,Amsterdam,12010
New York,NY,Athens,12015
New York,NY,Austerlitz,12017
New York,NY,Averill Park,12018
New York,NY,Ballston Lake,12019
New York,NY,Ballston Spa,12020
New York,NY,Berlin,12022
New York,NY,Berne,12023
New York,NY,Brainard,12024
New York,NY,Broadalbin,12025
New York,NY,Burnt Hills,12027
New York,NY,Buskirk,12028
New York,NY,Canaan,12029
New York,NY,Carlisle,12031
New York,NY,Caroga Lake,12032
New York,NY,Castleton On Hudson,12033
New York,NY,Central Bridge,12035
New York,NY,Charlotteville,12036
New York,NY,Chatham,12037
New York,NY,Cherry Plain,12040
New York,NY,Clarksville,12041
New York,NY,Climax,12042
New York,NY,Cobleskill,12043
New York,NY,Coeymans,12045
New York,NY,Coeymans Hollow,12046
New York,NY,Cohoes,12047
New York,NY,Coxsackie,12051
New York,NY,Cropseyville,12052
New York,NY,Delanson,12053
New York,NY,Delmar,12054
New York,NY,Duanesburg,12056
New York,NY,Eagle Bridge,12057
New York,NY,Earlton,12058
New York,NY,East Berne,12059
New York,NY,East Chatham,12060
New York,NY,East Greenbush,12061
New York,NY,East Nassau,12062
New York,NY,East Schodack,12063
New York,NY,East Worcester,12064
New York,NY,Clifton Park,12065
New York,NY,Esperance,12066
New York,NY,Feura Bush,12067
New York,NY,Fonda,12068
New York,NY,Fort Hunter,12069
New York,NY,Fort Johnson,12070
New York,NY,Fultonham,12071
New York,NY,Fultonville,12072
New York,NY,Galway,12074
New York,NY,Ghent,12075
New York,NY,Gilboa,12076
New York,NY,Glenmont,12077
New York,NY,Gloversville,12078
New York,NY,Greenville,12083
New York,NY,Guilderland,12084
New York,NY,Guilderland Center,12085
New York,NY,Hagaman,12086
New York,NY,Hannacroix,12087
New York,NY,Hoosick,12089
New York,NY,Hoosick Falls,12090
New York,NY,Howes Cave,12092
New York,NY,Jefferson,12093
New York,NY,Johnsonville,12094
New York,NY,Johnstown,12095
New York,NY,Kinderhook,12106
New York,NY,Lake Pleasant,12108
New York,NY,Latham,12110
New York,NY,Malden Bridge,12115
New York,NY,Maryland,12116
New York,NY,Mayfield,12117
New York,NY,Mechanicville,12118
New York,NY,Medusa,12120
New York,NY,Melrose,12121
New York,NY,Middleburgh,12122
New York,NY,Nassau,12123
New York,NY,New Baltimore,12124
New York,NY,New Lebanon,12125
New York,NY,Niverville,12130
New York,NY,North Blenheim,12131
New York,NY,North Chatham,12132
New York,NY,Northville,12134
New York,NY,Old Chatham,12136
New York,NY,Pattersonville,12137
New York,NY,Petersburg,12138
New York,NY,Piseco,12139
New York,NY,Poestenkill,12140
New York,NY,Ravena,12143
New York,NY,Rensselaer,12144
New York,NY,Rensselaerville,12147
New York,NY,Rexford,12148
New York,NY,Richmondville,12149
New York,NY,Rotterdam Junction,12150
New York,NY,Round Lake,12151
New York,NY,Sand Lake,12153
New York,NY,Schaghticoke,12154
New York,NY,Schenevus,12155
New York,NY,Schodack Landing,12156
New York,NY,Schoharie,12157
New York,NY,Selkirk,12158
New York,NY,Slingerlands,12159
New York,NY,Sloansville,12160
New York,NY,South Bethlehem,12161
New York,NY,Speculator,12164
New York,NY,Spencertown,12165
New York,NY,Sprakers,12166
New York,NY,Stamford,12167
New York,NY,Stephentown,12168
New York,NY,Stephentown,12169
New York,NY,Stillwater,12170
New York,NY,Stottville,12172
New York,NY,Stuyvesant,12173
New York,NY,Stuyvesant Falls,12174
New York,NY,Summit,12175
New York,NY,Surprise,12176
New York,NY,Tribes Hill,12177
New York,NY,Troy,12180
New York,NY,Troy,12182
New York,NY,Troy,12183
New York,NY,Valatie,12184
New York,NY,Valley Falls,12185
New York,NY,Voorheesville,12186
New York,NY,Warnerville,12187
New York,NY,Waterford,12188
New York,NY,Watervliet,12189
New York,NY,Wells,12190
New York,NY,West Coxsackie,12192
New York,NY,Westerlo,12193
New York,NY,West Fulton,12194
New York,NY,West Lebanon,12195
New York,NY,West Sand Lake,12196
New York,NY,Worcester,12197
New York,NY,Wynantskill,12198
New York,NY,Albany,12202
New York,NY,Albany,12203
New York,NY,Albany,12204
New York,NY,Albany,12205
New York,NY,Albany,12206
New York,NY,Albany,12207
New York,NY,Albany,12208
New York,NY,Albany,12209
New York,NY,Albany,12210
New York,NY,Albany,12211
New York,NY,Albany,12222
New York,NY,Schenectady,12302
New York,NY,Schenectady,12303
New York,NY,Schenectady,12304
New York,NY,Schenectady,12305
New York,NY,Schenectady,12306
New York,NY,Schenectady,12307
New York,NY,Schenectady,12308
New York,NY,Schenectady,12309
New York,NY,Kingston,12401
New York,NY,Accord,12404
New York,NY,Acra,12405
New York,NY,Arkville,12406
New York,NY,Ashland,12407
New York,NY,Bearsville,12409
New York,NY,Big Indian,12410
New York,NY,Bloomington,12411
New York,NY,Boiceville,12412
New York,NY,Cairo,12413
New York,NY,Catskill,12414
New York,NY,Chichester,12416
New York,NY,Connelly,12417
New York,NY,Cornwallville,12418
New York,NY,Cottekill,12419
New York,NY,Cragsmoor,12420
New York,NY,Denver,12421
New York,NY,Durham,12422
New York,NY,East Durham,12423
New York,NY,East Jewett,12424
New York,NY,Elka Park,12427
New York,NY,Ellenville,12428
New York,NY,Esopus,12429
New York,NY,Fleischmanns,12430
New York,NY,Freehold,12431
New York,NY,Glasco,12432
New York,NY,Glenford,12433
New York,NY,Grand Gorge,12434
New York,NY,Greenfield Park,12435
New York,NY,Haines Falls,12436
New York,NY,Halcottsville,12438
New York,NY,Hensonville,12439
New York,NY,High Falls,12440
New York,NY,Highmount,12441
New York,NY,Hunter,12442
New York,NY,Hurley,12443
New York,NY,Jewett,12444
New York,NY,Kerhonkson,12446
New York,NY,Lake Hill,12448
New York,NY,Lake Katrine,12449
New York,NY,Lanesville,12450
New York,NY,Leeds,12451
New York,NY,Lexington,12452
New York,NY,Malden On Hudson,12453
New York,NY,Maplecrest,12454
New York,NY,Margaretville,12455
New York,NY,Mount Marion,12456
New York,NY,Mount Tremper,12457
New York,NY,Napanoch,12458
New York,NY,New Kingston,12459
New York,NY,Oak Hill,12460
New York,NY,Olivebridge,12461
New York,NY,Palenville,12463
New York,NY,Phoenicia,12464
New York,NY,Pine Hill,12465
New York,NY,Port Ewen,12466
New York,NY,Prattsville,12468
New York,NY,Preston Hollow,12469
New York,NY,Purling,12470
New York,NY,Rifton,12471
New York,NY,Rosendale,12472
New York,NY,Round Top,12473
New York,NY,Roxbury,12474
New York,NY,Ruby,12475
New York,NY,Saugerties,12477
New York,NY,Shandaken,12480
New York,NY,Shokan,12481
New York,NY,South Cairo,12482
New York,NY,Spring Glen,12483
New York,NY,Stone Ridge,12484
New York,NY,Tannersville,12485
New York,NY,Tillson,12486
New York,NY,Ulster Park,12487
New York,NY,Wawarsing,12489
New York,NY,West Camp,12490
New York,NY,West Hurley,12491
New York,NY,West Kill,12492
New York,NY,West Park,12493
New York,NY,West Shokan,12494
New York,NY,Willow,12495
New York,NY,Windham,12496
New York,NY,Woodstock,12498
New York,NY,Amenia,12501
New York,NY,Ancram,12502
New York,NY,Ancramdale,12503
New York,NY,Annandale On Hudson,12504
New York,NY,Barrytown,12507
New York,NY,Beacon,12508
New York,NY,Chelsea,12512
New York,NY,Claverack,12513
New York,NY,Clinton Corners,12514
New York,NY,Clintondale,12515
New York,NY,Copake,12516
New York,NY,Copake Falls,12517
New York,NY,Cornwall,12518
New York,NY,Cornwall On Hudson,12520
New York,NY,Craryville,12521
New York,NY,Dover Plains,12522
New York,NY,Elizaville,12523
New York,NY,Fishkill,12524
New York,NY,Gardiner,12525
New York,NY,Germantown,12526
New York,NY,Glenham,12527
New York,NY,Highland,12528
New York,NY,Hillsdale,12529
New York,NY,Hollowville,12530
New York,NY,Holmes,12531
New York,NY,Hopewell Junction,12533
New York,NY,Hudson,12534
New York,NY,Hyde Park,12538
New York,NY,Lagrangeville,12540
New York,NY,Marlboro,12542
New York,NY,Maybrook,12543
New York,NY,Millbrook,12545
New York,NY,Millerton,12546
New York,NY,Milton,12547
New York,NY,Modena,12548
New York,NY,Montgomery,12549
New York,NY,Newburgh,12550
New York,NY,New Windsor,12553
New York,NY,New Paltz,12561
New York,NY,Patterson,12563
New York,NY,Pawling,12564
New York,NY,Philmont,12565
New York,NY,Pine Bush,12566
New York,NY,Pine Plains,12567
New York,NY,Pleasant Valley,12569
New York,NY,Poughquag,12570
New York,NY,Red Hook,12571
New York,NY,Rhinebeck,12572
New York,NY,Rhinecliff,12574
New York,NY,Rock Tavern,12575
New York,NY,Salisbury Mills,12577
New York,NY,Salt Point,12578
New York,NY,Staatsburg,12580
New York,NY,Stanfordville,12581
New York,NY,Stormville,12582
New York,NY,Tivoli,12583
New York,NY,Verbank,12585
New York,NY,Walden,12586
New York,NY,Wallkill,12589
New York,NY,Wappingers Falls,12590
New York,NY,Wassaic,12592
New York,NY,Wingdale,12594
New York,NY,Poughkeepsie,12601
New York,NY,Poughkeepsie,12603
New York,NY,Poughkeepsie,12604
New York,NY,Monticello,12701
New York,NY,Barryville,12719
New York,NY,Bethel,12720
New York,NY,Bloomingburg,12721
New York,NY,Burlingham,12722
New York,NY,Callicoon,12723
New York,NY,Callicoon Center,12724
New York,NY,Claryville,12725
New York,NY,Cochecton,12726
New York,NY,Cuddebackville,12729
New York,NY,Eldred,12732
New York,NY,Fallsburg,12733
New York,NY,Ferndale,12734
New York,NY,Fremont Center,12736
New York,NY,Glen Spey,12737
New York,NY,Glen Wild,12738
New York,NY,Grahamsville,12740
New York,NY,Hankins,12741
New York,NY,Harris,12742
New York,NY,Highland Lake,12743
New York,NY,Hortonville,12745
New York,NY,Huguenot,12746
New York,NY,Hurleyville,12747
New York,NY,Jeffersonville,12748
New York,NY,Kauneonga Lake,12749
New York,NY,Kenoza Lake,12750
New York,NY,Kiamesha Lake,12751
New York,NY,Lake Huntington,12752
New York,NY,Liberty,12754
New York,NY,Livingston Manor,12758
New York,NY,Loch Sheldrake,12759
New York,NY,Long Eddy,12760
New York,NY,Mongaup Valley,12762
New York,NY,Mountain Dale,12763
New York,NY,Narrowsburg,12764
New York,NY,Neversink,12765
New York,NY,North Branch,12766
New York,NY,Obernburg,12767
New York,NY,Parksville,12768
New York,NY,Phillipsport,12769
New York,NY,Pond Eddy,12770
New York,NY,Port Jervis,12771
New York,NY,Rock Hill,12775
New York,NY,Roscoe,12776
New York,NY,Forestburgh,12777
New York,NY,Smallwood,12778
New York,NY,South Fallsburg,12779
New York,NY,Sparrow Bush,12780
New York,NY,Summitville,12781
New York,NY,Swan Lake,12783
New York,NY,Thompsonville,12784
New York,NY,Westbrookville,12785
New York,NY,White Lake,12786
New York,NY,White Sulphur Springs,12787
New York,NY,Woodbourne,12788
New York,NY,Woodridge,12789
New York,NY,Wurtsboro,12790
New York,NY,Youngsville,12791
New York,NY,Yulan,12792
New York,NY,Glens Falls,12801
New York,NY,South Glens Falls,12803
New York,NY,Queensbury,12804
New York,NY,Adirondack,12808
New York,NY,Argyle,12809
New York,NY,Athol,12810
New York,NY,Bakers Mills,12811
New York,NY,Blue Mountain Lake,12812
New York,NY,Bolton Landing,12814
New York,NY,Brant Lake,12815
New York,NY,Cambridge,12816
New York,NY,Chestertown,12817
New York,NY,Clemons,12819
New York,NY,Comstock,12821
New York,NY,Corinth,12822
New York,NY,Cossayuna,12823
New York,NY,Diamond Point,12824
New York,NY,Fort Ann,12827
New York,NY,Fort Edward,12828
New York,NY,Gansevoort,12831
New York,NY,Granville,12832
New York,NY,Greenfield Center,12833
New York,NY,Greenwich,12834
New York,NY,Hadley,12835
New York,NY,Hague,12836
New York,NY,Hampton,12837
New York,NY,Hartford,12838
New York,NY,Hudson Falls,12839
New York,NY,Huletts Landing,12841
New York,NY,Indian Lake,12842
New York,NY,Johnsburg,12843
New York,NY,Kattskill Bay,12844
New York,NY,Lake George,12845
New York,NY,Lake Luzerne,12846
New York,NY,Long Lake,12847
New York,NY,Middle Granville,12849
New York,NY,Middle Grove,12850
New York,NY,Minerva,12851
New York,NY,Newcomb,12852
New York,NY,North Creek,12853
New York,NY,North Hudson,12855
New York,NY,North River,12856
New York,NY,Olmstedville,12857
New York,NY,Paradox,12858
New York,NY,Porter Corners,12859
New York,NY,Pottersville,12860
New York,NY,Putnam Station,12861
New York,NY,Riparius,12862
New York,NY,Rock City Falls,12863
New York,NY,Sabael,12864
New York,NY,Salem,12865
New York,NY,Saratoga Springs,12866
New York,NY,Schroon Lake,12870
New York,NY,Schuylerville,12871
New York,NY,Severance,12872
New York,NY,Shushan,12873
New York,NY,Silver Bay,12874
New York,NY,Stony Creek,12878
New York,NY,Ticonderoga,12883
New York,NY,Victory Mills,12884
New York,NY,Warrensburg,12885
New York,NY,Wevertown,12886
New York,NY,Whitehall,12887
New York,NY,Plattsburgh,12901
New York,NY,Plattsburgh,12903
New York,NY,Altona,12910
New York,NY,Keeseville,12911
New York,NY,Au Sable Forks,12912
New York,NY,Bloomingdale,12913
New York,NY,Bombay,12914
New York,NY,Brushton,12916
New York,NY,Burke,12917
New York,NY,Cadyville,12918
New York,NY,Champlain,12919
New York,NY,Chateaugay,12920
New York,NY,Chazy,12921
New York,NY,Childwold,12922
New York,NY,Churubusco,12923
New York,NY,Keeseville,12924
New York,NY,Constable,12926
New York,NY,Cranberry Lake,12927
New York,NY,Crown Point,12928
New York,NY,Dannemora,12929
New York,NY,Dickinson Center,12930
New York,NY,Elizabethtown,12932
New York,NY,Ellenburg,12933
New York,NY,Ellenburg Center,12934
New York,NY,Ellenburg Depot,12935
New York,NY,Essex,12936
New York,NY,Fort Covington,12937
New York,NY,Gabriels,12939
New York,NY,Jay,12941
New York,NY,Keene,12942
New York,NY,Keene Valley,12943
New York,NY,Keeseville,12944
New York,NY,Lake Clear,12945
New York,NY,Lake Placid,12946
New York,NY,Lewis,12950
New York,NY,Lyon Mountain,12952
New York,NY,Malone,12953
New York,NY,Lyon Mountain,12955
New York,NY,Mineville,12956
New York,NY,Moira,12957
New York,NY,Mooers,12958
New York,NY,Mooers Forks,12959
New York,NY,Moriah,12960
New York,NY,Moriah Center,12961
New York,NY,Morrisonville,12962
New York,NY,New Russia,12964
New York,NY,Nicholville,12965
New York,NY,North Bangor,12966
New York,NY,North Lawrence,12967
New York,NY,Owls Head,12969
New York,NY,Paul Smiths,12970
New York,NY,Peru,12972
New York,NY,Piercefield,12973
New York,NY,Port Henry,12974
New York,NY,Port Kent,12975
New York,NY,Rainbow Lake,12976
New York,NY,Ray Brook,12977
New York,NY,Redford,12978
New York,NY,Rouses Point,12979
New York,NY,Saint Regis Falls,12980
New York,NY,Saranac,12981
New York,NY,Saranac Lake,12983
New York,NY,Schuyler Falls,12985
New York,NY,Tupper Lake,12986
New York,NY,Upper Jay,12987
New York,NY,Vermontville,12989
New York,NY,West Chazy,12992
New York,NY,Westport,12993
New York,NY,Willsboro,12996
New York,NY,Wilmington,12997
New York,NY,Witherbee,12998
New York,NY,Apulia Station,13020
New York,NY,Auburn,13021
New York,NY,Auburn,13024
New York,NY,Aurora,13026
New York,NY,Baldwinsville,13027
New York,NY,Bernhards Bay,13028
New York,NY,Brewerton,13029
New York,NY,Bridgeport,13030
New York,NY,Camillus,13031
New York,NY,Canastota,13032
New York,NY,Cato,13033
New York,NY,Cayuga,13034
New York,NY,Cazenovia,13035
New York,NY,Central Square,13036
New York,NY,Chittenango,13037
New York,NY,Cicero,13039
New York,NY,Cincinnatus,13040
New York,NY,Clay,13041
New York,NY,Cleveland,13042
New York,NY,Constantia,13044
New York,NY,Cortland,13045
New York,NY,Delphi Falls,13051
New York,NY,De Ruyter,13052
New York,NY,Dryden,13053
New York,NY,Durhamville,13054
New York,NY,East Syracuse,13057
New York,NY,Elbridge,13060
New York,NY,Erieville,13061
New York,NY,Etna,13062
New York,NY,Fabius,13063
New York,NY,Fair Haven,13064
New York,NY,Fayetteville,13066
New York,NY,Freeville,13068
New York,NY,Fulton,13069
New York,NY,Genoa,13071
New York,NY,Georgetown,13072
New York,NY,Groton,13073
New York,NY,Hannibal,13074
New York,NY,Hastings,13076
New York,NY,Homer,13077
New York,NY,Jamesville,13078
New York,NY,Jordan,13080
New York,NY,King Ferry,13081
New York,NY,Kirkville,13082
New York,NY,Lacona,13083
New York,NY,La Fayette,13084
New York,NY,Little York,13087
New York,NY,Liverpool,13088
New York,NY,Liverpool,13090
New York,NY,Locke,13092
New York,NY,Mc Graw,13101
New York,NY,Mc Lean,13102
New York,NY,Mallory,13103
New York,NY,Manlius,13104
New York,NY,Marcellus,13108
New York,NY,Marietta,13110
New York,NY,Martville,13111
New York,NY,Memphis,13112
New York,NY,Meridian,13113
New York,NY,Mexico,13114
New York,NY,Minetto,13115
New York,NY,Minoa,13116
New York,NY,Montezuma,13117
New York,NY,Moravia,13118
New York,NY,Nedrow,13120
New York,NY,New Woodstock,13122
New York,NY,North Bay,13123
New York,NY,North Pitcher,13124
New York,NY,Oswego,13126
New York,NY,Parish,13131
New York,NY,Pennellville,13132
New York,NY,Peterboro,13134
New York,NY,Phoenix,13135
New York,NY,Pitcher,13136
New York,NY,Pompey,13138
New York,NY,Port Byron,13140
New York,NY,Preble,13141
New York,NY,Pulaski,13142
New York,NY,Red Creek,13143
New York,NY,Richland,13144
New York,NY,Sandy Creek,13145
New York,NY,Savannah,13146
New York,NY,Scipio Center,13147
New York,NY,Seneca Falls,13148
New York,NY,Skaneateles,13152
New York,NY,Skaneateles Falls,13153
New York,NY,South Otselic,13155
New York,NY,Sterling,13156
New York,NY,Sylvan Beach,13157
New York,NY,Truxton,13158
New York,NY,Tully,13159
New York,NY,Union Springs,13160
New York,NY,Verona Beach,13162
New York,NY,Wampsville,13163
New York,NY,Warners,13164
New York,NY,Waterloo,13165
New York,NY,Weedsport,13166
New York,NY,West Monroe,13167
New York,NY,Syracuse,13202
New York,NY,Syracuse,13203
New York,NY,Syracuse,13204
New York,NY,Syracuse,13205
New York,NY,Syracuse,13206
New York,NY,Syracuse,13207
New York,NY,Syracuse,13208
New York,NY,Syracuse,13209
New York,NY,Syracuse,13210
New York,NY,Syracuse,13211
New York,NY,Syracuse,13212
New York,NY,Syracuse,13214
New York,NY,Syracuse,13215
New York,NY,Syracuse,13219
New York,NY,Syracuse,13224
New York,NY,Syracuse,13290
New York,NY,Alder Creek,13301
New York,NY,Altmar,13302
New York,NY,Ava,13303
New York,NY,Barneveld,13304
New York,NY,Beaver Falls,13305
New York,NY,Blossvale,13308
New York,NY,Boonville,13309
New York,NY,Bouckville,13310
New York,NY,Brantingham,13312
New York,NY,Bridgewater,13313
New York,NY,Brookfield,13314
New York,NY,Burlington Flats,13315
New York,NY,Camden,13316
New York,NY,Canajoharie,13317
New York,NY,Cassville,13318
New York,NY,Chadwicks,13319
New York,NY,Cherry Valley,13320
New York,NY,Clark Mills,13321
New York,NY,Clayville,13322
New York,NY,Clinton,13323
New York,NY,Cold Brook,13324
New York,NY,Constableville,13325
New York,NY,Cooperstown,13326
New York,NY,Croghan,13327
New York,NY,Deansboro,13328
New York,NY,Dolgeville,13329
New York,NY,Eagle Bay,13331
New York,NY,Earlville,13332
New York,NY,East Springfield,13333
New York,NY,Eaton,13334
New York,NY,Edmeston,13335
New York,NY,Fly Creek,13337
